gsr_data,P,A,D,Label
2731.929502786481,0.0,0.0,0.0,Calm
2731.900541163549,,,,
2731.871504075789,,,,
2731.842357075473,,,,
2731.813100802546,,,,
2731.783799266615,,,,
2731.7544900157145,,,,
2731.725182623364,,,,
2731.695913163141,,,,
2731.666646665979,,,,
2731.6373627937605,,,,
2731.608113245042,,,,
2731.578910828537,,,,
2731.549729505374,,,,
2731.5205659865733,,,,
2731.4914244319425,,,,
2731.462296499778,,,,
2731.433229484707,,,,
2731.404257420231,,,,
2731.375364797393,,,,
2731.3465650146923,,,,
2731.3177994672897,,,,
2731.289017298101,,,,
2731.260242054837,,,,
2731.231453461405,,,,
2731.2026733747925,,,,
2731.173925137128,,,,
2731.145167765599,,,,
2731.116390642465,,,,
2731.087668118013,,,,
2731.059042200919,,,,
2731.0305082899554,,,,
2731.002098930008,,,,
2730.9737630705586,,,,
2730.94546362795,,,,
2730.9172514537922,,,,
2730.889129768062,,,,
2730.861057186057,,,,
2730.8330187958904,,,,
2730.805005046053,,,,
2730.776992584313,,,,
2730.7490206412162,,,,
2730.7211123415764,,,,
2730.693234942593,,,,
2730.665387561305,,,,
2730.637581340128,,,,
2730.609814254418,,,,
2730.582093204699,,,,
2730.554425462989,,,,
2730.526787807798,,,,
2730.499166629108,,,,
2730.4715708194667,,,,
2730.443995029007,,,,
2730.4164966296607,,,,
2730.389122462825,,,,
2730.3618617398433,,,,
2730.334739420969,,,,
2730.307738507829,,,,
2730.280843408297,,,,
2730.254096370221,,,,
2730.2275115095536,,,,
2730.2010381029045,,,,
2730.174651759757,,,,
2730.1483608172307,,,,
2730.122146223365,,,,
2730.0960559375612,,,,
2730.07012595721,,,,
2730.044323597063,,,,
2730.018653800655,,,,
2729.993053858253,,,,
2729.967463905311,,,,
2729.94190106161,,,,
2729.9163383957143,,,,
2729.890784058888,,,,
2729.865249715088,,,,
2729.839686993896,,,,
2729.8140746560057,,,,
2729.78848321453,,,,
2729.7629497299154,,,,
2729.7374572158637,,,,
2729.7120297541533,,,,
2729.686603799111,,,,
2729.6611292618577,,,,
2729.635649605072,,,,
2729.610157619769,,,,
2729.58468430128,,,,
2729.5592690387584,,,,
2729.533888730741,,,,
2729.508551494563,,,,
2729.4832604597173,,,,
2729.4580093711274,,,,
2729.432820264437,,,,
2729.407704777265,,,,
2729.382599957175,,,,
2729.357466110247,,,,
2729.3323139831728,,,,
2729.3071186981115,,,,
2729.2819186442443,,,,
2729.2567443420803,,,,
2729.2315542453657,,,,
2729.206344734981,,,,
2729.181198405607,,,,
2729.1561646570594,,,,
2729.1312491384324,,,,
2729.106495177803,,,,
2729.081855771964,,,,
2729.057300993817,,,,
2729.032895332616,,,,
2729.0086528005363,,,,
2728.9845319160045,,,,
2728.960522056831,,,,
2728.936625856837,,,,
2728.9128272180105,,,,
2728.8891855216325,,,,
2728.8657426275226,,,,
2728.842471875601,,,,
2728.819386164614,,,,
2728.7964120595398,,,,
2728.773483678416,,,,
2728.7506273436024,,,,
2728.7278157752626,,,,
2728.705069399918,,,,
2728.682411639185,,,,
2728.6597899282665,,,,
2728.637187063765,,,,
2728.6146907336247,,,,
2728.592349260394,,,,
2728.570152153361,,,,
2728.548135111085,,,,
2728.526231909929,,,,
2728.504392938352,,,,
2728.4826763872784,,,,
2728.461082109115,,,,
2728.439560627176,,,,
2728.4180936551866,,,,
2728.396665137589,,,,
2728.375244979829,,,,
2728.3538750637354,,,,
2728.332578036901,,,,
2728.3113137424853,,,,
2728.2900781497965,,,,
2728.268876022872,,,,
2728.247698428609,,,,
2728.2265501826973,,,,
2728.2054340559425,,,,
2728.1843218487948,,,,
2728.163195903985,,,,
2728.1420596123344,,,,
2728.120902456328,,,,
2728.099784726217,,,,
2728.0787539592725,,,,
2728.0577940194353,,,,
2728.0369285860475,,,,
2728.0161328500258,,,,
2727.995384071592,,,,
2727.97472510476,,,,
2727.9541666468954,,,,
2727.9336481657747,,,,
2727.9131383817084,,,,
2727.8926411717607,,,,
2727.872130528901,,,,
2727.8516547101635,,,,
2727.831248465693,,,,
2727.8108707295205,,,,
2727.790521980668,,,,
2727.7702188220346,,,,
2727.749960211947,,,,
2727.7297582121687,,,,
2727.7096249197057,,,,
2727.6895361235024,,,,
2727.6694797448545,,,,
2727.649469932716,,,,
2727.629504379571,,,,
2727.6095911057682,,,,
2727.589740416525,,,,
2727.5699455794393,,,,
2727.550207916315,,,,
2727.530532180167,,,,
2727.5109192112004,,,,
2727.491373158713,,,,
2727.4718978255405,,,,
2727.452459023295,,,,
2727.4330320876043,,,,
2727.4136214765804,,,,
2727.3942119844664,,,,
2727.374818352196,,,,
2727.355452263121,,,,
2727.336088750025,,,,
2727.3167214086498,,,,
2727.297376035915,,,,
2727.278063906191,,,,
2727.2587827124303,,,,
2727.23954290561,,,,
2727.2203187573277,,,,
2727.201091726376,,,,
2727.181878869508,,,,
2727.1626774330084,,,,
2727.143549319089,,,,
2727.124548151042,,,,
2727.1056642286057,,,,
2727.086926473565,,,,
2727.0683217592427,,,,
2727.0498376515907,,,,
2727.0315224113383,,,,
2727.013395417103,,,,
2726.995400041913,,,,
2726.9775093846906,,,,
2726.959737666712,,,,
2726.942066246253,,,,
2726.924553308433,,,,
2726.9072441342605,,,,
2726.890104272381,,,,
2726.873142931528,,,,
2726.8563260529863,,,,
2726.8396149487976,,,,
2726.823032730429,,,,
2726.8065702679974,,,,
2726.7902307605027,,,,
2726.774024709257,,,,
2726.7579283833043,,,,
2726.741932007681,,,,
2726.726098581105,,,,
2726.710467200481,,,,
2726.695029990145,,,,
2726.679813118783,,,,
2726.664778675071,,,,
2726.6498974494048,,,,
2726.6352117241245,,,,
2726.6207258771483,,,,
2726.606373621383,,,,
2726.592118164678,,,,
2726.577954340717,,,,
2726.563847507365,,,,
2726.5498408552344,,,,
2726.535961825317,,,,
2726.5221588409163,,,,
2726.508423059959,,,,
2726.494786848425,,,,
2726.4812580277608,,,,
2726.4678375476524,,,,
2726.4545393375947,,,,
2726.441317754528,,,,
2726.428141622385,,,,
2726.4150325440187,,,,
2726.4019813386844,,,,
2726.389053552862,,,,
2726.376306987112,,,,
2726.3637218737117,,,,
2726.351324073717,,,,
2726.339096433351,,,,
2726.3270200565576,,,,
2726.3151424250395,,,,
2726.3034798417293,,,,
2726.2919605962,,,,
2726.280546491009,,,,
2726.269247804242,,,,
2726.258036338012,,,,
2726.246970373643,,,,
2726.236093847854,,,,
2726.2253597565827,,,,
2726.214770420181,,,,
2726.204294293384,,,,
2726.1938907836875,,,,
2726.183577104068,,,,
2726.173341886723,,,,
2726.163175073232,,,,
2726.153076031358,,,,
2726.143020510066,,,,
2726.132992162613,,,,
2726.123042142349,,,,
2726.113200752262,,,,
2726.103451670123,,,,
2726.093810944242,,,,
2726.0842381408997,,,,
2726.074699403569,,,,
2726.0652254511506,,,,
2726.055812895562,,,,
2726.0464638896165,,,,
2726.037191272711,,,,
2726.027981330049,,,,
2726.0188309231744,,,,
2726.009749211585,,,,
2726.000737491302,,,,
2725.991796847004,,,,
2725.982931099601,,,,
2725.974110560801,,,,
2725.965313617156,,,,
2725.9565456449545,,,,
2725.9477946230863,,,,
2725.939072328237,,,,
2725.9303889854277,,,,
2725.9217247541164,,,,
2725.9130750470013,,,,
2725.904498561621,,,,
2725.8960338115203,,,,
2725.8876793744844,,,,
2725.8794640617284,,,,
2725.871357376262,,,,
2725.863338098516,,,,
2725.855451266052,,,,
2725.8477073692216,,,,
2725.840068366174,,,,
2725.8325202006304,,,,
2725.8250658147285,,,,
2725.817690060157,,,,
2725.810437305192,,,,
2725.8033392464827,,,,
2725.7963711423195,,,,
2725.789540236181,,,,
2725.782797914625,,,,
2725.7760981935085,,,,
2725.7694588614954,,,,
2725.7628616002653,,,,
2725.756315724638,,,,
2725.7498340498464,,,,
2725.7433813650728,,,,
2725.736944247878,,,,
2725.730582217485,,,,
2725.724328286518,,,,
2725.718172925315,,,,
2725.712139234396,,,,
2725.7061811797557,,,,
2725.700263513731,,,,
2725.6944250541706,,,,
2725.6886647166793,,,,
2725.682989274868,,,,
2725.677417410448,,,,
2725.671936333458,,,,
2725.6665460204763,,,,
2725.6612611575097,,,,
2725.6560871146658,,,,
2725.651028905347,,,,
2725.6460949146426,,,,
2725.641257249891,,,,
2725.6364968277508,,,,
2725.6318239711622,,,,
2725.627230227104,,,,
2725.6227324785473,,,,
2725.618346160623,,,,
2725.6140546445354,,,,
2725.609857640804,,,,
2725.605765420263,,,,
2725.6017798089997,,,,
2725.597905203544,,,,
2725.5941477522515,,,,
2725.5904974730274,,,,
2725.586949149813,,,,
2725.583510238079,,,,
2725.580180512006,,,,
2725.5769649857725,,,,
2725.573869723728,,,,
2725.570892314865,,,,
2725.568034429631,,,,
2725.565298512349,,,,
2725.5626853043145,,,,
2725.56019800091,,,,
2725.557839138219,,,,
2725.555575741224,,,,
2725.5533835053225,,,,
2725.5512654484346,,,,
2725.549205987233,,,,
2725.54721843776,,,,
2725.54531293786,,,,
2725.543464316361,,,,
2725.5416652187328,,,,
2725.539940529706,,,,
2725.538300790837,,,,
2725.536742342493,,,,
2725.535274451016,,,,
2725.5338702790864,,,,
2725.5325099837382,,,,
2725.531209365359,,,,
2725.5299643460157,,,,
2725.528797695179,,,,
2725.5277324960925,,,,
2725.5267582603105,,,,
2725.5258828557958,,,,
2725.525103112053,,,,
2725.524413069889,,,,
2725.5238290667844,,,,
2725.523357712167,,,,
2725.5229669271052,,,,
2725.522638107606,,,,
2725.522376275553,,,,
2725.522168804777,,,,
2725.522038579162,,,,
2725.522003253461,,,,
2725.522041784522,,,,
2725.5221538422047,,,,
2725.522393900071,,,,
2725.5227967273504,,,,
2725.523366944811,,,,
2725.5241340420357,,,,
2725.525071488479,,,,
2725.5261628995167,,,,
2725.527451782111,,,,
2725.528949964224,,,,
2725.530629913811,,,,
2725.532484731015,,,,
2725.534519379429,,,,
