gsr_data,P,A,D,Label
1438.6630017118896,-3.0,-1.0,-1.0,Disgust
1438.5351004660224,,,,
1438.406147788241,,,,
1438.2757068221522,,,,
1438.1437821003426,,,,
1438.0119441712695,,,,
1437.881254907597,,,,
1437.7518166585712,,,,
1437.6244770233493,,,,
1437.4985567420185,,,,
1437.3736304343106,,,,
1437.2509605194605,,,,
1437.1309286416724,,,,
1437.012662377011,,,,
1436.8959064533049,,,,
1436.7808576609336,,,,
1436.6672423487082,,,,
1436.5563308187657,,,,
1436.4490686559134,,,,
1436.3449369885006,,,,
1436.2442490684498,,,,
1436.1457414087963,,,,
1436.0482497249395,,,,
1435.9523692337955,,,,
1435.8576904795536,,,,
1435.7646298043146,,,,
1435.6736844531301,,,,
1435.5839751350534,,,,
1435.4952559497085,,,,
1435.409310617816,,,,
1435.3271796224128,,,,
1435.2487363029081,,,,
1435.1747585072092,,,,
1435.1040845806672,,,,
1435.0358617964987,,,,
1434.9713091356828,,,,
1434.9105299007456,,,,
1434.8541867081167,,,,
1434.8031989827673,,,,
1434.7573404330294,,,,
1434.7169239237937,,,,
1434.6823995115824,,,,
1434.6539880090224,,,,
1434.6322425285455,,,,
1434.6176411994186,,,,
1434.6093180705172,,,,
1434.6067986105177,,,,
1434.6105860139166,,,,
1434.6205247524563,,,,
1434.637534553744,,,,
1434.6624275226584,,,,
1434.6947568444311,,,,
1434.7347366482845,,,,
1434.7826013864144,,,,
1434.8383484061026,,,,
1434.902393559762,,,,
1434.9750144359314,,,,
1435.0561554326705,,,,
1435.1459238206073,,,,
1435.2445513895611,,,,
1435.3521581940995,,,,
1435.4694134822205,,,,
1435.596877879637,,,,
1435.7346320469708,,,,
1435.8830553948212,,,,
1436.042182004948,,,,
1436.2120544742495,,,,
1436.3931873595316,,,,
1436.5858635134132,,,,
1436.7866370327845,,,,
1436.9930061983953,,,,
1437.2052623595735,,,,
1437.4217581569017,,,,
1437.6440246420957,,,,
1437.8732031738296,,,,
1438.1066218358187,,,,
1438.3435425692107,,,,
1438.586701766932,,,,
1438.8372875970072,,,,
1439.0949562549883,,,,
1439.3607580041116,,,,
1439.6318207202587,,,,
1439.9060327106556,,,,
1440.1851488459185,,,,
1440.4687645735848,,,,
1440.7597100043665,,,,
1441.0607740958533,,,,
1441.3708460547007,,,,
1441.6909784342804,,,,
1442.0207610264429,,,,
1442.3595082199454,,,,
1442.709278629059,,,,
1443.070910600361,,,,
1443.4407180791495,,,,
1443.8166151704938,,,,
1444.1992321181515,,,,
1444.5871491564585,,,,
1444.9831547567553,,,,
1445.389402274255,,,,
1445.8034882022405,,,,
1446.2254533327014,,,,
1446.6586874759726,,,,
1447.1049698244576,,,,
1447.5649832015313,,,,
1448.0406763912722,,,,
1448.529948780053,,,,
1449.0316151811246,,,,
1449.5483953122061,,,,
1450.0808547221052,,,,
1450.6279998396076,,,,
1451.1899351762354,,,,
1451.766724095017,,,,
1452.3580349689719,,,,
1452.966156785364,,,,
1453.5926831834186,,,,
1454.2370146425055,,,,
1454.8998646529376,,,,
1455.5780008981894,,,,
1456.2687117890775,,,,
1456.9731818348514,,,,
1457.690256421277,,,,
1458.4212134928287,,,,
1459.1673470917776,,,,
1459.9263895930735,,,,
1460.6977752046116,,,,
1461.4853414596666,,,,
1462.291206892711,,,,
1463.1151491155365,,,,
1463.9588456079366,,,,
1464.819561115509,,,,
1465.695317558181,,,,
1466.5887323206766,,,,
1467.4999228661218,,,,
1468.421219150341,,,,
1469.3475787684579,,,,
1470.27854947224,,,,
1471.2100313772864,,,,
1472.1457042933155,,,,
1473.0879037804712,,,,
1474.030480545213,,,,
1474.9717363101227,,,,
1475.9160710043084,,,,
1476.8648333523734,,,,
1477.8172669370012,,,,
1478.7748749354785,,,,
1479.7315348252735,,,,
1480.682751187396,,,,
1481.6312169544751,,,,
1482.5755307541247,,,,
1483.5224069535193,,,,
1484.4779859102725,,,,
1485.4394735599378,,,,
1486.4092068289872,,,,
1487.3851774316993,,,,
1488.365008443718,,,,
1489.3534447096506,,,,
1490.351939649128,,,,
1491.351641719953,,,,
1492.3474983954654,,,,
1493.3403408441006,,,,
1494.326422240727,,,,
1495.3118945092724,,,,
1496.3013211386078,,,,
1497.2887212537714,,,,
1498.2737995699028,,,,
1499.2631067487048,,,,
