gsr_data,P,A,D,Label
1683.1911754232667,0.0,0.0,0.0,Calm
1682.5781452126153,,,,
1681.962243999349,,,,
1681.2961613803507,,,,
1680.580692652117,,,,
1680.0650033068964,,,,
1679.9251289764277,,,,
1680.1710973221136,,,,
1680.9358349954994,,,,
1682.1217911663653,,,,
1683.6661877621787,,,,
1685.769330405912,,,,
1688.4959219191269,,,,
1691.696347604605,,,,
1695.3218229179583,,,,
1699.409283520029,,,,
1703.9126135679169,,,,
1709.0396001027689,,,,
1714.94666207589,,,,
1721.545280323428,,,,
1728.8851750069953,,,,
1736.8125939830475,,,,
1745.1764714142512,,,,
1754.0722851807766,,,,
1763.4595567631916,,,,
1773.3878339151822,,,,
1783.9251262325065,,,,
1794.9689194798377,,,,
1806.492704136592,,,,
1817.5579432385214,,,,
1827.3995841358999,,,,
1836.0276951597532,,,,
1842.9403719949842,,,,
1848.3585338187884,,,,
1852.4341984976809,,,,
1854.3882969024066,,,,
1853.898638502908,,,,
1853.1945817920346,,,,
1853.7328439573691,,,,
1855.240547483837,,,,
1858.694454267849,,,,
1862.717752551421,,,,
1866.2652098864953,,,,
1870.953569732016,,,,
1877.0056489006338,,,,
1882.5832217168781,,,,
1886.8277275343585,,,,
1889.6300710393548,,,,
1890.0934011159436,,,,
1889.7724205239135,,,,
1889.6971340763778,,,,
1888.5316812135227,,,,
1886.2596895343088,,,,
1883.8490328151481,,,,
1881.6061047365,,,,
1879.8582629385737,,,,
1879.1967150717057,,,,
1878.6224964156545,,,,
1877.571801660206,,,,
1876.841102577854,,,,
1876.4346726359477,,,,
1876.0879933021108,,,,
1875.8479817398127,,,,
1875.5200910479132,,,,
1874.9100438734476,,,,
1874.5687958584838,,,,
1874.8052178672067,,,,
1875.379711328204,,,,
1876.3973992438225,,,,
1877.4066998503047,,,,
1877.9880198772735,,,,
1878.3525104153173,,,,
1878.3603097326352,,,,
1878.0854312524789,,,,
1877.6543982427152,,,,
1876.7759714463125,,,,
1875.3436286890121,,,,
1873.854760262571,,,,
1872.5834870629485,,,,
1871.4596241704348,,,,
1870.6794739689733,,,,
1869.877899393821,,,,
1868.7777151559067,,,,
1867.702436486176,,,,
1866.6521800766247,,,,
1865.5964648751346,,,,
1864.623128668868,,,,
1863.6398270490845,,,,
1862.6072356838238,,,,
1861.682932864592,,,,
1860.9406775925208,,,,
1860.3557036592306,,,,
1859.9787151430787,,,,
1859.6650938729424,,,,
1859.300142228447,,,,
1858.960009900213,,,,
1858.6097516122366,,,,
1858.3126363783394,,,,
1858.1401376271588,,,,
1858.0118925559107,,,,
1857.9203337092263,,,,
1857.819432007201,,,,
1857.6427944645488,,,,
1857.4058036122,,,,
1857.0837326783194,,,,
1856.6564582385693,,,,
1856.115716658958,,,,
1855.4152690700107,,,,
1854.5216548185294,,,,
1853.5300026672367,,,,
1852.4968913572568,,,,
1851.3870933660212,,,,
1850.2281646460824,,,,
1848.937453926732,,,,
1847.4448092952066,,,,
1845.8061808149448,,,,
1844.0106795950173,,,,
1842.125961162625,,,,
1840.2248898068067,,,,
1838.2745201273312,,,,
1836.2988051570428,,,,
1834.289681670107,,,,
1832.2296825004933,,,,
1830.1697703918067,,,,
1828.1315104381174,,,,
1826.0017485872374,,,,
1823.7124973873686,,,,
1821.281145121792,,,,
1818.662463329673,,,,
1815.9332876872809,,,,
1813.153172448755,,,,
1810.2469723411966,,,,
1807.2112856935132,,,,
1804.1421493530008,,,,
1801.0877965934797,,,,
1798.0636103991935,,,,
1795.1225186159622,,,,
1792.1980883982947,,,,
1789.2507027456425,,,,
1786.3558634156582,,,,
1783.5255035133662,,,,
1780.726962001098,,,,
1777.9595744604185,,,,
1775.2202500646108,,,,
1772.494971967693,,,,
1769.8456670656687,,,,
1767.3138478050046,,,,
1764.877838395042,,,,
1762.5538395198748,,,,
1760.2420520582048,,,,
1757.858182587322,,,,
1755.4319451518465,,,,
1752.9244294615341,,,,
1750.3684830516765,,,,
1747.797225553906,,,,
1745.1389777592237,,,,
1742.3721296758965,,,,
1739.603728255438,,,,
1736.8904156412625,,,,
1734.220594966795,,,,
1731.63808379049,,,,
1729.0574653088238,,,,
1726.4155086462188,,,,
1723.7833586628574,,,,
1721.1589698794285,,,,
1718.5576301524447,,,,
1716.0154257866989,,,,
1713.508855301364,,,,
1711.039054145912,,,,
1708.6326947598002,,,,
1706.2993691289294,,,,
1704.049777716375,,,,
1701.8998672409555,,,,
1699.799527982035,,,,
1697.714994031917,,,,
1695.665385391431,,,,
1693.635846790478,,,,
1691.657887627575,,,,
1689.7601783696884,,,,
1687.9130142022068,,,,
1686.1164587542605,,,,
1684.3934386040182,,,,
1682.7506589666132,,,,
1681.1965842365478,,,,
1679.7448220031945,,,,
1678.3764965325736,,,,
1677.0817452900671,,,,
1675.8775596868954,,,,
1674.7650191477605,,,,
1673.7507792721788,,,,
1672.8450497888894,,,,
1672.0445103792624,,,,
1671.3516098011178,,,,
1670.774487522403,,,,
1670.3173726775378,,,,
1669.9846158301254,,,,
1669.7817467453974,,,,
1669.6309805709893,,,,
1669.4737751478465,,,,
1669.3175528874044,,,,
1669.125375422512,,,,
1668.9269473613208,,,,
1668.7450998005786,,,,
1668.5199771488624,,,,
1668.2331784845296,,,,
1667.9450986294846,,,,
1667.6817098584347,,,,
1667.4329986693624,,,,
1667.2209283147627,,,,
1666.9804083231659,,,,
1666.662872999142,,,,
1666.3062779197992,,,,
1665.90041936564,,,,
1665.498680439881,,,,
1665.1555590081307,,,,
1664.8452683917044,,,,
1664.5857525347546,,,,
1664.3692013255686,,,,
1664.1809405670447,,,,
1664.0590313446426,,,,
1664.0185791381625,,,,
1663.9818068493796,,,,
1663.9031163429465,,,,
1663.7938480752646,,,,
1663.6228751984254,,,,
1663.4440465525645,,,,
1663.2987425815304,,,,
1663.135537683869,,,,
1662.9526141871077,,,,
1662.7829680829298,,,,
1662.6343858485038,,,,
1662.518675420604,,,,
1662.4554946933124,,,,
1662.4097785215622,,,,
1662.3619654908248,,,,
1662.3377985229351,,,,
1662.336269400758,,,,
1662.3583770678433,,,,
1662.4129096831916,,,,
1662.4918750189695,,,,
1662.5930759435232,,,,
1662.730442827998,,,,
1662.9106649760122,,,,
1663.132886569627,,,,
1663.4022952226514,,,,
1663.6742399958332,,,,
1663.9143678780983,,,,
1664.130565717569,,,,
1664.3035725496884,,,,
1664.4498175593549,,,,
1664.5833768969044,,,,
1664.6717661891516,,,,
1664.7055637626172,,,,
1664.721619746668,,,,
1664.7370163797932,,,,
1664.7472479212986,,,,
1664.7667757286083,,,,
1664.7604296916638,,,,
1664.7023614143875,,,,
1664.6166029035196,,,,
1664.4996441317899,,,,
1664.383725784077,,,,
1664.3020419496606,,,,
1664.2424174084967,,,,
1664.2174504858951,,,,
1664.2256069935104,,,,
1664.2614604558453,,,,
1664.3492354924952,,,,
1664.5004247736083,,,,
1664.6739281451487,,,,
1664.846923026328,,,,
1665.0290897949792,,,,
1665.2060733145433,,,,
1665.4116904244793,,,,
1665.6728274219745,,,,
1665.9638760164871,,,,
1666.2874119941462,,,,
1666.6313349266852,,,,
1666.9772290517194,,,,
1667.3363121241462,,,,
1667.7058529039493,,,,
1668.0806485162368,,,,
1668.4612257296806,,,,
1668.8387631267349,,,,
1669.2069587972894,,,,
1669.5951837536093,,,,
1670.0224291906206,,,,
1670.4821153824082,,,,
1670.9851387199344,,,,
1671.5136470032805,,,,
1672.0528732155822,,,,
1672.6217235941,,,,
1673.221536444857,,,,
1673.8175613404978,,,,
1674.3896072355444,,,,
1674.9345908903463,,,,
1675.434104768282,,,,
1675.9081626926934,,,,
1676.3692673046414,,,,
1676.7903747876944,,,,
1677.1657142091724,,,,
1677.5106020394705,,,,
1677.8279493388422,,,,
1678.1168501079587,,,,
1678.3831182410345,,,,
1678.6025755135809,,,,
1678.7582576338643,,,,
1678.8598841401647,,,,
1678.9016342555753,,,,
1678.912899362468,,,,
1678.9197409011526,,,,
1678.9110278236733,,,,
1678.897326472923,,,,
1678.8695091605487,,,,
1678.8173478878355,,,,
1678.7616159686652,,,,
1678.7085977470886,,,,
