gsr_data,P,A,D,Label
3406.4428876259526,-4.0,3.0,-1.0,Disgust
3406.736601299237,,,,
3407.0340739195726,,,,
3407.335573514136,,,,
3407.641134593889,,,,
3407.951567384688,,,,
3408.2675860000572,,,,
3408.589142960173,,,,
3408.916657258527,,,,
3409.250031449083,,,,
3409.589180490757,,,,
3409.934761539291,,,,
3410.2870790151646,,,,
3410.6454918275044,,,,
3411.0097269003477,,,,
3411.380028558596,,,,
3411.756230772989,,,,
3412.1391237973075,,,,
3412.5293389028675,,,,
3412.9265140622992,,,,
3413.330831716204,,,,
3413.7418871836244,,,,
3414.159229684821,,,,
3414.5832176421914,,,,
3415.013782165368,,,,
3415.451049046776,,,,
3415.8952311292405,,,,
3416.34606537625,,,,
3416.8034882409693,,,,
3417.268394541725,,,,
3417.741360227467,,,,
3418.222351961427,,,,
3418.7117823293456,,,,
3419.2092103288373,,,,
3419.714314249425,,,,
3420.227719698794,,,,
3420.7495495310272,,,,
3421.278937150531,,,,
3421.815419195028,,,,
3422.3589941044893,,,,
3422.90924119286,,,,
3423.466817443191,,,,
3424.032166086509,,,,
3424.604627407551,,,,
3425.184136562121,,,,
3425.771232322569,,,,
3426.3661042566027,,,,
3426.9688237054656,,,,
3427.579658054697,,,,
3428.198022851913,,,,
3428.8235373081,,,,
3429.4565833064885,,,,
3430.09710020287,,,,
3430.7460754506506,,,,
3431.4043924336665,,,,
3432.071839649335,,,,
3432.748848447217,,,,
3433.4352522916333,,,,
3434.1308579718075,,,,
3434.836402211934,,,,
3435.552186362781,,,,
3436.277266347476,,,,
3437.0111709638704,,,,
3437.75411885366,,,,
3438.505783306753,,,,
3439.2670587319703,,,,
3440.038638308946,,,,
3440.819929891853,,,,
3441.6110386115165,,,,
3442.405117070913,,,,
3443.196669461429,,,,
3443.986135430043,,,,
3444.770081443023,,,,
3445.5504282847605,,,,
3446.3286413534925,,,,
3447.0992664475234,,,,
3447.8602607277753,,,,
3448.6169934515638,,,,
3449.371748619962,,,,
3450.1231250333803,,,,
3450.872822739325,,,,
3451.614623863872,,,,
3452.343735063305,,,,
3453.063373390863,,,,
3453.7723219348045,,,,
3454.475113131889,,,,
3455.176413900634,,,,
3455.8735604619487,,,,
3456.567869357864,,,,
3457.258327244093,,,,
3457.943286056162,,,,
3458.6258922336738,,,,
3459.3072048534386,,,,
3459.9796927748653,,,,
3460.6387820700816,,,,
3461.285186358288,,,,
3461.9156802080424,,,,
3462.534878144917,,,,
3463.14624684385,,,,
3463.744670187326,,,,
3464.329612328516,,,,
3464.9081825455737,,,,
3465.484143802773,,,,
3466.0581253494233,,,,
3466.633852280246,,,,
3467.206340780079,,,,
3467.772438582667,,,,
3468.337680662863,,,,
3468.902870175075,,,,
3469.4645870264217,,,,
3470.022033546285,,,,
3470.5749189083826,,,,
3471.1216825122774,,,,
3471.6671102918035,,,,
3472.214406232121,,,,
3472.7612314268213,,,,
3473.308498957677,,,,
3473.8486272884284,,,,
3474.374998580573,,,,
3474.889653979061,,,,
3475.38950023103,,,,
3475.8764605251745,,,,
3476.3525933901647,,,,
3476.8123619526546,,,,
3477.2538162279275,,,,
3477.684831842699,,,,
3478.109508115389,,,,
3478.526592400129,,,,
3478.9391074364094,,,,
3479.3403501725625,,,,
3479.7252472738605,,,,
3480.0989141329133,,,,
3480.460930747821,,,,
3480.8200121263176,,,,
3481.184664325321,,,,
3481.552691686452,,,,
3481.927960689813,,,,
3482.309800759613,,,,
3482.696965396985,,,,
3483.0962742652227,,,,
3483.510944481709,,,,
3483.9313266732665,,,,
3484.352400105072,,,,
3484.77684658863,,,,
3485.2015509863554,,,,
3485.6355722829467,,,,
3486.086136752045,,,,
3486.5474073479327,,,,
3487.0206119362824,,,,
3487.5017414407707,,,,
3487.9855925094957,,,,
3488.475613546431,,,,
3488.970943712945,,,,
3489.4713642266966,,,,
3489.977969842073,,,,
3490.487981334869,,,,
3491.000035937141,,,,
3491.5231444708947,,,,
3492.0630959900313,,,,
3492.6186473637645,,,,
3493.1935175694102,,,,
3493.7826448897526,,,,
3494.3820558705656,,,,
3494.997794479445,,,,
3495.6306374218652,,,,
3496.268800139256,,,,
3496.905246167828,,,,
3497.539480606514,,,,
3498.165462745037,,,,
3498.790182982293,,,,
3499.418208506609,,,,
3500.040398789004,,,,
3500.6549245429424,,,,
3501.2682411152227,,,,
3501.882269163617,,,,
3502.4968234209723,,,,
3503.114556454705,,,,
3503.7270026646916,,,,
3504.3282514830767,,,,
3504.9225438376748,,,,
3505.5082752318403,,,,
3506.0963429492103,,,,
3506.6965946376754,,,,
3507.305450324857,,,,
3507.927119965373,,,,
3508.558963682849,,,,
3509.197880745649,,,,
3509.851756697953,,,,
3510.5233763399187,,,,
3511.20023185448,,,,
3511.8755391869763,,,,
3512.55112276354,,,,
3513.2220633580678,,,,
3513.8982710331047,,,,
3514.587249355216,,,,
3515.280801063277,,,,
3515.979223779132,,,,
3516.6777195933673,,,,
3517.36975441424,,,,
3518.058179223017,,,,
3518.741308619561,,,,
3519.417101449833,,,,
3520.085200309049,,,,
3520.741897639408,,,,
3521.384486607864,,,,
3522.0212414299986,,,,
3522.6571346219084,,,,
3523.2893889293014,,,,
3523.920545651838,,,,
3524.544140547702,,,,
3525.154701979585,,,,
3525.7571692890706,,,,
3526.351004881105,,,,
3526.9361387550603,,,,
3527.5143244981114,,,,
3528.083374075152,,,,
3528.64258123073,,,,
3529.1935379561473,,,,
3529.736542484071,,,,
3530.271461987152,,,,
3530.7988044052972,,,,
3531.3140282310133,,,,
3531.813735701017,,,,
3532.2987306650757,,,,
3532.767152260241,,,,
3533.2205854498243,,,,
3533.660442443591,,,,
3534.083674372945,,,,
3534.489477303921,,,,
3534.8875624903194,,,,
3535.284386494074,,,,
3535.679588651516,,,,
3536.077893191243,,,,
3536.474326934692,,,,
3536.8653850187884,,,,
3537.2585078440197,,,,
3537.6554511225954,,,,
3538.04971023742,,,,
3538.438802592607,,,,
3538.8232503234253,,,,
3539.200461799027,,,,
3539.577846549997,,,,
3539.960711436134,,,,
3540.344826242721,,,,
3540.7313538144267,,,,
3541.1123156457825,,,,
3541.480107982483,,,,
3541.8376673725465,,,,
3542.1819857559203,,,,
3542.514500052572,,,,
3542.837258841845,,,,
3543.1444772628556,,,,
3543.4339110453902,,,,
3543.715385232541,,,,
3543.9943599787584,,,,
3544.2692187270845,,,,
3544.543756353407,,,,
3544.8103694262977,,,,
3545.0632220920925,,,,
3545.308713379118,,,,
3545.546655943639,,,,
3545.7794179315147,,,,
3546.0110483014923,,,,
3546.2394043865806,,,,
3546.4651273771765,,,,
3546.6902451067394,,,,
3546.915363854128,,,,
3547.1423176947915,,,,
3547.372853653326,,,,
3547.6014572004337,,,,
3547.8246165836713,,,,
3548.0442760766896,,,,
3548.258758201853,,,,
3548.4719698742574,,,,
3548.687318479167,,,,
3548.9015198463444,,,,
3549.114766259205,,,,
3549.327859574255,,,,
3549.5402151687044,,,,
3549.7530573576496,,,,
3549.967136212841,,,,
3550.1810473407286,,,,
3550.394275211006,,,,
3550.607433632176,,,,
3550.820296782941,,,,
3551.035122700304,,,,
3551.2537752761627,,,,
3551.4757437749618,,,,
3551.7019274680406,,,,
3551.9318549012187,,,,
3552.1649996555125,,,,
3552.402869200314,,,,
3552.6459912436076,,,,
3552.8876388746166,,,,
3553.123138352589,,,,
3553.3528756706764,,,,
3553.5736095413617,,,,
3553.7884788963206,,,,
3553.999754822996,,,,
3554.2022862539598,,,,
3554.394734270012,,,,
3554.581834876464,,,,
3554.765481112121,,,,
3554.9451471234797,,,,
3555.1226628116497,,,,
3555.292748703834,,,,
3555.451569983368,,,,
3555.60217441711,,,,
3555.7437415567165,,,,
3555.8814643988453,,,,
3556.0204026580327,,,,
3556.1584743677417,,,,
3556.297580047611,,,,
3556.436855265202,,,,
3556.5749550592714,,,,
3556.7156330772364,,,,
3556.8603666388917,,,,
3557.002430843447,,,,
3557.138026138617,,,,
3557.268238218769,,,,
3557.390451142806,,,,
3557.5097141797246,,,,
3557.629910450636,,,,
3557.746649442615,,,,
3557.859985530897,,,,
3557.9691832109484,,,,
3558.0721547410494,,,,
3558.170256842255,,,,
3558.263464506217,,,,
3558.3500572116673,,,,
3558.4293558539307,,,,
3558.5007900725896,,,,
3558.5633779293653,,,,
3558.620143938886,,,,
3558.6731517905937,,,,
3558.721192650752,,,,
3558.765138843933,,,,
3558.803084480501,,,,
3558.8332731767855,,,,
3558.8574806677907,,,,
3558.875684718485,,,,
3558.886699478965,,,,
3558.890269173799,,,,
3558.885854007636,,,,
3558.8727214660444,,,,
3558.851910395739,,,,
3558.8239355823857,,,,
3558.7879204236824,,,,
3558.7438313318407,,,,
3558.691045110604,,,,
3558.6288261493482,,,,
3558.557379940791,,,,
3558.4764560990993,,,,
3558.385730430465,,,,
3558.285064090001,,,,
3558.1740343105653,,,,
3558.05229746271,,,,
3557.923595356198,,,,
3557.790671980738,,,,
3557.653127872196,,,,
3557.512703921552,,,,
3557.367809840981,,,,
3557.2172225457202,,,,
3557.063786561107,,,,
3556.908293263071,,,,
3556.7478140720787,,,,
3556.5810738721148,,,,
3556.4084378072826,,,,
3556.228778598567,,,,
3556.0451335844396,,,,
3555.8597333489947,,,,
3555.670695468804,,,,
3555.4784307087566,,,,
3555.28023396303,,,,
3555.073367664537,,,,
3554.858981675248,,,,
3554.636097933584,,,,
3554.4050266703603,,,,
3554.1663978872743,,,,
3553.918250228029,,,,
3553.659753704628,,,,
3553.394560808267,,,,
3553.1247609717293,,,,
3552.8497082303497,,,,
3552.5708003952104,,,,
3552.2853171578668,,,,
3551.991145051137,,,,
3551.6906560161688,,,,
3551.383820307129,,,,
3551.0722877552953,,,,
3550.758156560556,,,,
3550.4406692631346,,,,
3550.1204898259625,,,,
3549.7981570156035,,,,
3549.4737634655285,,,,
3549.1486291358065,,,,
3548.823652922373,,,,
3548.496286602344,,,,
3548.165051687488,,,,
3547.830847222806,,,,
3547.492920351385,,,,
3547.1534293232244,,,,
3546.814190176867,,,,
3546.4737020698494,,,,
3546.1322197788204,,,,
3545.789471452563,,,,
3545.444693223141,,,,
3545.0986795183812,,,,
3544.751552631068,,,,
3544.4030011703026,,,,
